name,profile,review_text,review_title,help_count,time_stamp,review_score,verified,product_name,product_link
yogi,https://www.amazon.com/gp/profile/amzn1.account.AFTRTYLSWWIZ4DJHIMNRREYA67PA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Worked for a week before demanding maintenance, then for another couple months before demanding more. Quit altogether after six months.","Conked out, warm coffee, allows official K-cups only. Junk.",,2017-05-28 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Felicityallmighty,https://www.amazon.com/gp/profile/amzn1.account.AGVNN4DZMCZ3WXVAHBZ2TMDKHCUA/ref=cm_cr_arp_d_pdp?ie=UTF8,"First of all, I bought this coffee maker from Walmart so no fault at all is aimed at Amazon.  I have to say that the machine itself is beautiful and I was so excited to use it this morning. Unfortunately the 30 biodegradable pods I purchased were rejected by the machine.  The box said they were compatible with this model so I am very disappointed. The machine says ""This pod is not compatible with this machine. Please use one of the 1000s of other compatible Kurig brand pods"".  Really Kurig?! That's just tacky and makes me wonder if I should go with another brand of machine.  I just want to have my convenient cup of coffee and not destroy the earth at the same time. I will be returning this product tomorrow. :-(",Beyond disappointed :-(,,2017-06-29 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Anna Sinclair,https://www.amazon.com/gp/profile/amzn1.account.AHURH2Q3RUZLAIZ53KP2MXBU5VRQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"This machine is so frustrating! It constantly needs to be cleaned or it won't work... or it'll brew coffee but will take 10 minutes to make one cup! The display screen keeps going blank and we have to leave it unplugged for hours to get it to come back on, and you can't brew coffee until the screen is fixed. There are times the display is simply messed up and you can still brew coffee at the 8 oz setting, but you can't change any of the settings when that happens. I prefer the more simplistic Keurig because it never had any of these problems. DO NOT BUY!",This machine is so frustrating! It constantly needs to ...,,2017-06-19 00:00:00,2.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
MikeB,https://www.amazon.com/gp/profile/amzn1.account.AEZIDCCOOIRDNPCPDXQOW4JYMWPQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Thought this would be an upgrade from my 2014 model, but it's actually a step backwards. The pump is so loud I can hear it from most rooms in the house. And it doesn't work with all my k-cups. I assume this is due to a ""pay to play"" licensing issue.  Just remembered a couple more things:  It fill cups slower than the older model and water temp isn't as hot. But, hey, you can customize the screen colors!",Very noisy and does not work with all k-cups,,2017-04-16 00:00:00,2.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Kepley56,https://www.amazon.com/gp/profile/amzn1.account.AGWURIULWB75YQHTENQADTQYHRRA/ref=cm_cr_arp_d_pdp?ie=UTF8,"If I could give it less than one star I would...total rip off...I had tea cups with their logo on the box that I used very successfully with the old model that I replaced but now they will not work because the official new logo or whatever keeps it safe from ""unauthorized"" products what not on the cup itself...what a total greed move...good bye Keurig ...I will go elsewhere for my brewers",VERY EXPENSIVE RIP OFF,2,2016-08-17 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
RealMrBurgundy,https://www.amazon.com/gp/profile/amzn1.account.AGJZ7Q767PBN5TEFIYL5PGEOP4ZA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Garbage. After a few months of use a few times per week, the machine decided to only make a full cup randomly. Tried multiple cleans, troubleshooting with keurig, online articles, and just plain tinkering because we were upset with the thing. Absolute junk, save your money and buy a nesspresso.",Absolute crap!,,2018-01-13 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
S. Kenna,https://www.amazon.com/gp/profile/amzn1.account.AHN7NLD724AMXZYSRLTSSZWUKZNA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Worked good for a year then started to show error messages concerning needle cleaning. Cleaned manually with paper clip (royal pain) and solved problem for a little while. Now it is doing it again, cleaned with the auxiliary brewer maintenance accessory as instructed and ran 8 oz. fresh water cycle and very next coffee pod only half brew again with a cupful of grounds. Tossed into the trash as that is all it is worth !",Worked good for a year then started to show error messages ...,,2017-10-22 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
lmw,https://www.amazon.com/gp/profile/amzn1.account.AEEFQTEN3ELQDOFNYQMOLPVQQAZA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Ran through 3 full reservoirs of water to flush it out, but coffee still tasted like plastic. I've had other Keurig's and this was never an issue so something is wrong with this model or unit. It was returned.",Plastic Coffee,2,2017-07-27 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Greybear,https://www.amazon.com/gp/profile/amzn1.account.AHYYFUW2PQ3ERVBS6RDWDYMCJBCQ/ref=cm_cr_arp_d_pdp?ie=UTF8,Do NOT purchase this or any other Keurig coffee maker. Most kcups purchased from Costco or the supermarket DO NOT WORK on Keurig 2.0 products. I am very tired of returning kcups. Must be a nightmare for stores. I wish I never gave away my old machine.,Kcups not working on 2.0 Keurig,2,2018-06-29 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Scotty beaming you up,https://www.amazon.com/gp/profile/amzn1.account.AHOWJ3LRU7A54H6EBOMDY373QVLA/ref=cm_cr_arp_d_pdp?ie=UTF8,"After enjoying this unit for over 6 months, a slow leak has developed. I'm careful not to over fill (never even fill all the way up to the ""Max Fill"" line)",Leaker,,2018-08-04 00:00:00,2.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Juliana Wall,https://www.amazon.com/gp/profile/amzn1.account.AHGOHGF37QLS36SW5PQTDYNI3ESA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Got Keurig as wedding gift less than 18 months ago. Was working fine, took good care of it, then all of a sudden it pooped out on us, no warning, no reasoning. The power source works but nothing is showing up on the display screen except a power button icon that doesn't do anything when pressed. We attempted basic troubleshooting (cleaned water filter, cleaned K-cup holder, turned up side down, unplug & re-plug) with no success.  Called customer service who had no further suggestions beyond what's in the manual, basically saying it's dead, but here's 35% off to buy a new one!  The discount is ridiculous because you can easily find one for the same price if on sale at Macy's.  Very infuriating.  And of course there's no where to TAKE the machine to try fixing it, they just repeat basic troubleshooting measures over the phone. Why on earth would I purchase another machine that'll likely crap out on me after one year?! I DO NOT recommend purchasing this Keurig or any other Keurig product as the company doesn't take care of it's customers.",Do NOT purchase this product or support Keurig company,,2017-02-16 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
maclifer,https://www.amazon.com/gp/profile/amzn1.account.AEL5LKHLXOQGN4S5ON62V2XUTTRA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Just received a K575 Matte Black and really enjoy it.  Being able to control the on/off times for the warmer and the water temperature is a nice plus.  So far have made around 10 mugs with it including several Caramel Macchiato and the foamy top was perfect and yummy.  The night light, too, is a nice feature to have.",Very Nice,,2017-05-08 00:00:00,5.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
D Cain,https://www.amazon.com/gp/profile/amzn1.account.AFQQRSXLAVPOEYSMJMRFSCDQZ5GA/ref=cm_cr_arp_d_pdp?ie=UTF8,"My original Keurig lasted over 8 years. I updated to this model and have had nothing but problems. Followed all the directions, cleaned regularly, used filtered water and still having problems. Keurig needs to figure out why these machines are breaking down so soon after being purchased. After nothing but problem after problem, day in and day out, I've chosen a high end drip coffee maker as my replacement. Tired of wasting K-Cups due to the brew always being interrupted. Very frustrating and disappointing. Will NEVER own another Keurig coffee maker.",Cheaply made and will not last,,2017-04-24 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
James F. Todd,https://www.amazon.com/gp/profile/amzn1.account.AE3OEGLB4UOQR7SXWG5DRDQDFAMQ/ref=cm_cr_arp_d_pdp?ie=UTF8,UPDATE: Keurig finally replaced this under warranty...replacement went 3 weeks before starting same nonsense.,This model will shoot grounds all over....,,2018-03-06 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
David G.,https://www.amazon.com/gp/profile/amzn1.account.AFYV3HU6HQRCMRZUBJIZSH6TNHSA/ref=cm_cr_arp_d_pdp?ie=UTF8,Our first Keurig lasted 5 years.  It was bulletproof.  We drink a lot of coffee.  Since that first brewer bit the dust a little over a year ago we have gone through two of these brewers.  We are getting an error about the needle needing cleaned over and over after we clean the needle over and over.  It is also leaking lots of water after it brews.  Then every so often it decides to fill a cup full of coffee grinds.  I guess if we want to use K cups we are going to have to spend $125 for one of these every six months.  Bummer.,Our first Keurig lasted 5 years. It was bulletproof ...,,2016-12-16 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEC6RVVBZW6GZENBE3AQZVTDCHTA/ref=cm_cr_arp_d_pdp?ie=UTF8,"The screen stopped working not long after the warrant period expired, in addition to having to pay more for k cups because it appears that the whole purpose of the internal computer is to have a reader that makes sure no ""unapproved"" brand is used.",Defective internal computer ruined coffee maker,,2018-02-02 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Joeswank,https://www.amazon.com/gp/profile/amzn1.account.AEBBILWMO3TTVGUVCLJDQBN62PZQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I like strong coffee. I'll get that out of the way. I've had my Keurig for a week now and have discover through trial and error that's impossible to get a strong cup of coffee from my Keurig 2.0. The best I can do is grind my own beans really fine and use the refillable cup, choose the lowest amount to be brewed and hope for the best.",Decent but.....,,2017-10-08 00:00:00,2.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Rimson79,https://www.amazon.com/gp/profile/amzn1.account.AFMXGZCJETYLVOJLU6VMLOEMTZIQ/ref=cm_cr_arp_d_pdp?ie=UTF8,We bought this directly from Keurig and not Amazon but I wanted to warn everyone to avoid this and probably all other Keurig models.  We have had nothing but problems with this model.  The main issue is that it is very sensitive to any variation in K-cups.  We have used multiple different K-cups from various vendors.  This unit works sometimes and other times if bursts the membrane and spills coffee grounds in the cup and throughout the machine requiring thorough cleaning.  We have also experienced multiple times that the machine had to be cleaned.  We had a Cuisinart before this one that I took to my work location.  The Cuisinart is still working fine.  We have never had a problem with it.  Using the same K-cups that exploded in the Keurig have had no problems in the Cuisinart.  I would strongly recommend that you avoid this machine.  It is far too sensitive and unreliable.  We have wasted close to 30 K-cups with this unit while wasting NONE with the Cuisinart.,Do not BUY KEURIG Coffee makers,2,2017-08-27 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
SHAN P.,https://www.amazon.com/gp/profile/amzn1.account.AHEHMDPHTTE6L7EHYLHP7R5DQZZQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"If you want. a coffee pot to last more than a year don't buy a Keurig especially if you drink more than 4 cups a day. Clogs, won't take certain pods without clogging, handle sometimes won't shut. Customer service is the worse. Im gong back to to my 7 year old Cuisinart coffee maker I never had any problems with it. I would of never purchased this but it was a gift so I thought we would try it out.",Customer service is the worse. Im gong back to to my 7 year ...,,2018-02-24 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Mary,https://www.amazon.com/gp/profile/amzn1.account.AGX3267K4446UAOIVIYFRFKDWQSQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Loved the large reservoir and all of the brewing options, but this machine was awful. I took back two of them before going back to my old ""no bells and whistles"" basic Keurig with the smaller reservoir.",Loved the large reservoir and all of the brewing options,3,2016-08-08 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Patricia A. Balaban,https://www.amazon.com/gp/profile/amzn1.account.AFRVY772BNSQX76BTVVIOVXTUBQA/ref=cm_cr_arp_d_pdp?ie=UTF8,I just bought this from another retailer. It has cool lights and backgrounds you can choose from. Pretty sweet. I got a reusable Kcup thinggy so I can use my own grounds with no problems. No adaptor or anything needed. Ok fine. Everything's good so far!,Half works?,,2016-05-19 00:00:00,3.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Brad Morawski,https://www.amazon.com/gp/profile/amzn1.account.AGHOFCF27RMCQLZVUZJ3PJ5OTQKA/ref=cm_cr_arp_d_pdp?ie=UTF8,"They did the dumbest thing for low water....nothing tells you the water level is too low until you load a k cup, set your oz, and push the brew button. At least 50 times I have pushed the buttons, walked away, came back a few min later to get my coffee and its flashing low water. When the water level is low....let somebody know. As an office coffee maker the person to empty it should fill it. Not the next person that tries to make a cup. Really dumb mistake on their part.",Really dumb mistake on their part,,2017-10-28 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Redheadchick,https://www.amazon.com/gp/profile/amzn1.account.AF4MM4USGZFCJCTLWUQMSPONP2DQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Stopped working after 6 months. I invested in this machine thinking that more money spent would be higher quality. I had my $30 coffee pot for 4 years and it still worked when I gave it away. The pot spits coffee grounds everywhere now and I ve done all the tips to  fix  it. After almost an hour waiting on customer service, see picture attached, I ve decided I will never buy another coffee maker from them.",Stopped working after 6 months. I invested in this ...,,2018-05-04 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
j bell,https://www.amazon.com/gp/profile/amzn1.account.AGDIZ3TNA7E6S37GIU2RBTHLA4XA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Great for a single cup machine - but then I would have bought a single cup machine if that is all I wanted. Can't brew a 4-5 cup carafe of strong coffee, bogs down and says Brew Interrupted, Water Under Pressure. Very disappointing machine, will NEVER buy another Keurig if this is the kind of garbage that they are producing now. Machine is noisy, sounds like a hay thrashing machine.","Piece of garbage, Keurig has ruined it's reputation with this thing.",,2018-08-01 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
C. J. Dobbler,https://www.amazon.com/gp/profile/amzn1.account.AFXQK2MK2NOJDDYBHZPFKXI2SZLQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"This is my first Keurig. It was a Christmas gift. About a month after using it, it won't preheat the water when I turn it on. I have to unplug and plug it in several times to get it to preheat. I haven't even tried to program it yet to start brewing at a certain time. But I imagine with the preheat issue, it wouldn't work anyway.",This is my first Keurig. It was a Christmas ...,,2016-12-20 00:00:00,3.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
lbdlbd,https://www.amazon.com/gp/profile/amzn1.account.AEU765H3U4UO7DPP4GLMY5UE27OA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I really like the fact that it holds a lot of water BUT the notion that it has a hot water dispenser is nonsense.  You need to make sure there is no old pod in the machine.  the water comes through the same spout.  If you have an older model, just take out the pod and brew.  Same hot water.  Just a selling ploy to add/show a new??? feature.",Hot Water button is nonsense.,,2018-04-12 00:00:00,4.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Jessica Peachey ,https://www.amazon.com/gp/profile/amzn1.account.AHQA4WF4AFCRPN6LOPYRLFNID2TA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I didn't originally buy my keurig 2.0 from Amazon but I did purchase it from the Keurig website. I had so much trouble with this brewer that I decided to come on here to let everyone know about this product. I ordered this brewer after having a previous keurig for many years. In Jan we ""upgraded"" to this brewer. It never functioned correctly. You have to do weekly needle maintenance (nvr had to do that on previous brewer) but we still got error messages every time we used the brewer and coffee grounds spewed in our coffee. Keurig said this is a known issue and they sent us a replacement part. 1 week later and we had the same problem. They sent us a new brewer and the first cup of coffee did not work. After multiple calls we are exchanging this brewer for a new one. I have to say 1. This product is terrible and is definitely a KNOWN flawed product but 2. Keurig customer service was very kind and helpful even though calling every week was annoying. I would recommend other Keurig brewers over this one.",This product is terrible and is definitely a KNOWN flawed product but 2,,2017-07-10 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFA5IXWILEFP274OGNSSNXLJHIGQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I'm on my second Kuerig and I think that's it for me. I had v1 which lasted about 2 years before it stopped working. I then bought the 2.0 version which i've had for less than a year. I noticed that the touch screen kept going blank about 6 months after purchasing it. I would have to unplug it, wait and then plug it in again for it to work. There is no On/Off switch other than the touch screen. This morning the screen went completely white and would not reset regardless of how many times I plugged/unplugged it. For such an expensive coffee maker I would think it would last more than 11 months.",Died with a blank screen.,2,2016-06-02 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Donald Hoversten,https://www.amazon.com/gp/profile/amzn1.account.AEMFTXRGCPUT2OOZ6COQC5HDFZDA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I bought a K575 and had lots of issues with 'brew interrupted, water under pressure' errors so Keurig sent me a new one.  It does the same thing.  The Keurig 2.0 system simply doesn't work.  If you want a reliable brewer, stay with the K55.  The 2.0 series is nice, but it just doesn't work reliably.  I'm surprised that Keurig doesn't just recall all of them.","0 series is nice, but it just doesn't work reliably",,2016-10-22 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Cheryl R.,https://www.amazon.com/gp/profile/amzn1.account.AHGJ6QOEVGUNEMLFREFNFWXE4NMA/ref=cm_cr_arp_d_pdp?ie=UTF8,Lasted maybe a couple of months before the k-cups started sputtering and dumping coffee grounds into the cup below AND all over the machine front.  Did the descale and it works for a little while and then descale again.  The last descale did not stop the grounds from dumping all over the place.  I loved my first Keurig but won't buy another until this problem is solved.  I also liked the instant hot water feature for hot tea.  Not hot enough.  I have wasted a lot of k-cups trying to get a cup of coffee without grounds.  First thought the cups were over-filled and tried another brand....same problem.  Just gave it up!,I loved my first Keurig but won't buy another until this ...,,2017-11-20 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Jeff Hoover,https://www.amazon.com/gp/profile/amzn1.account.AGENXOTGHZLAU65IYK7WIBCP3IXA/ref=cm_cr_arp_d_pdp?ie=UTF8,I don't normally leave reviews but this machine doesn't work but about half the time and puts coffee grounds in almost every cup of coffee...It makes coffee just like the other Keurig coffee makers I have had in the past but will not allow you to use other brands of k-cups. The worst thing about the coffee maker is the mess that it makes. It pushes so much pressure into the k-cup the top blows out and spews ground everywhere. The needles are clean and I have tried all of the recommended fixes and none work. It is not practical to have to clean up grounds after most cups of coffee that also have grounds standing in the bottom.,spews grounds everywhere including cup,,2017-10-24 00:00:00,2.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Kenneth Kay,https://www.amazon.com/gp/profile/amzn1.account.AHYWFYPSUQYR7OWMQOPSUOUERJ6Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"Thought I might have just bought a bad version of this coffee maker, but then I read a few other negative reviews here and realized that I wasn t alone. Misery do love company. Initially, I really loved this machine   for about six months   then the trouble started; repeated error messages, pod explosions, LED screen malfunctions, expensive descaling and needle maintenance ad nauseam. So   this morning, when coffee was really needed, this  thing  decided to play hard to get once again. Bad move, Keurig! My solution this time was to pitch it into the garbage. And not too gently, either. Now I m gonna go in search of a used Mr. Coffee. Last one of those I owned lasted ten years.","Good idea, horrible engineering",,2018-07-07 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
Oleg Popov,https://www.amazon.com/gp/profile/amzn1.account.AHHB55LPH3Q57LUKM3HRXDDBQCPA/ref=cm_cr_arp_d_pdp?ie=UTF8,"Unfortunately, I have purchased three of these machines and each one was broken!  Our first made warm coffee, not hot coffee.  Second, the digital  screen was broken.  The third machine clogged within a month.  That is when I figured it was not meant to be and purchased a nespresso and never looked back.  I do not recommend this machine.",Not worth the money,,2017-02-23 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
T G Nelson,https://www.amazon.com/gp/profile/amzn1.account.AFR6AAOSWAFCYHNVCQH3A6YEJOXQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Well, the comments about lack of compatability with old cups means I will not get a new Keurig machine. I also have a bunch of older style cups so I won't wast the money on a machine that will not let me brew the cup of coffee I desire.  So, I will finish off my old cups and look for a machine that is more user friendly.",Thanks for the Warnings,,2016-12-23 00:00:00,1.0,False,Keurig K575 Single Serve K-Cup Pod Coffee Maker with 12oz Brew Size,https://www.amazon.com/Keurig-K575-Strength-Programmable-Platinum/dp/B018UQ5VEK/ref=sr_1_3?s=kitchen&ie=UTF8&qid=1536938460&sr=1-3&keywords=keurig+coffee+maker
